"subject" "activity" "mean" "std"
11 "walking upstairs" -0.437662136638503 0.494661267926108
11 "walking upstairs" -0.436627893957397 0.498093936824786
11 "walking upstairs" -0.435660738414848 0.498783584138458
11 "standing" -0.645413812863102 0.540160947274214
11 "standing" -0.656126234636542 0.523262534220227
11 "standing" -0.643510595504278 0.540320467080796
11 "standing" -0.651105078701515 0.532008650441068
11 "standing" -0.658759052390642 0.525446050333696
11 "standing" -0.659262507584864 0.530251663370146
11 "standing" -0.648540993826203 0.535988420803867
11 "standing" -0.641491530650089 0.545757571290198
11 "standing" -0.64310281268877 0.549731637877588
11 "standing" -0.646840643205294 0.54360931654353
11 "standing" -0.651118537995544 0.53621499536879
11 "standing" -0.656124613582709 0.531302727465365
11 "standing" -0.648630308939857 0.547966675238317
11 "standing" -0.652772937437398 0.526715228359018
11 "standing" -0.617693800113369 0.538077664490567
11 "standing" -0.633712820688057 0.559271789139718
11 "standing" -0.650999294103939 0.530047789673541
11 "standing" -0.657359838836934 0.52464945144366
11 "standing" -0.654844139931373 0.528750300210797
11 "standing" -0.651406732318057 0.531616456199406
11 "standing" -0.651445404108378 0.537051059656646
11 "standing" -0.649566432311747 0.535899743678525
11 "standing" -0.654079969260428 0.52601337119243
11 "standing" -0.651818423792727 0.527237782255449
11 "standing" -0.656508044549554 0.530740974580369
11 "standing" -0.647699858865954 0.520135021450858
11 "sitting" -0.610580811269162 0.552287253557874
11 "sitting" -0.63703168278057 0.538456087926098
11 "sitting" -0.635670876030303 0.549625874274488
11 "sitting" -0.656219281529875 0.532461875054321
11 "sitting" -0.653921757826382 0.5458166351403
11 "sitting" -0.614624372107665 0.540881286125954
11 "sitting" -0.610915643100891 0.537476652788217
11 "sitting" -0.631059419663815 0.537389943353773
11 "sitting" -0.631548616086631 0.539688565470943
11 "sitting" -0.635877204101248 0.561476452121917
11 "sitting" -0.643082161668984 0.529102851647694
11 "sitting" -0.639963519376688 0.521682598539473
11 "sitting" -0.62583788856975 0.519405279899261
11 "sitting" -0.610362037254367 0.519295259616122
11 "sitting" -0.613826697552014 0.525357415356694
11 "sitting" -0.598132474266399 0.538302470650022
11 "sitting" -0.629255280584421 0.524647726399543
11 "sitting" -0.632920517668627 0.528932346363626
11 "sitting" -0.660463420717184 0.517212913749837
11 "sitting" -0.656003866422816 0.530309176244099
11 "sitting" -0.63987253454795 0.522821414672141
11 "sitting" -0.622831694704991 0.521148968450558
11 "sitting" -0.620312891817237 0.526939799968643
11 "sitting" -0.619121980909269 0.536018651020491
11 "sitting" -0.617263631940285 0.525385629816296
11 "sitting" -0.612913335993993 0.529433080087205
11 "sitting" -0.618949065537433 0.534280391083594
11 "laying" -0.554984447840749 0.542212535260577
11 "laying" -0.594170995100695 0.556247482547424
11 "laying" -0.644655759528966 0.52396983449885
11 "laying" -0.655548200843494 0.52706340408996
11 "laying" -0.658353362082781 0.52970068542055
11 "laying" -0.65683567652533 0.533295938333775
11 "laying" -0.661146664100428 0.516338532226448
11 "laying" -0.65814176874385 0.520350546004037
11 "laying" -0.658968719354492 0.538669515030973
11 "laying" -0.653607750502246 0.535818009212688
11 "laying" -0.653008040283351 0.51633704106084
11 "laying" -0.650839719503565 0.52392724305321
11 "laying" -0.667941287016292 0.516828139465706
11 "laying" -0.61570999109164 0.528188561609901
11 "laying" -0.593964776827415 0.537502366784443
11 "laying" -0.577889844034759 0.537603945801316
11 "laying" -0.626882699627273 0.533103570449645
11 "laying" -0.634342032458592 0.5275295115414
11 "laying" -0.647303640816649 0.524521151588138
11 "laying" -0.655145745842745 0.520537073088466
11 "laying" -0.654550223423708 0.535241196309629
11 "laying" -0.663121988116934 0.528755954613301
11 "laying" -0.650701744181105 0.542896663794355
11 "laying" -0.659210925424064 0.534234684409052
11 "laying" -0.656212324610196 0.53778000117572
11 "laying" -0.658449378075223 0.536695743195589
11 "laying" -0.654076122098039 0.548705952321788
11 "walking" -0.436295262552406 0.483885005617076
11 "walking" -0.436240604906329 0.474261626964557
11 "walking" -0.426521447388235 0.469253672814266
11 "walking" -0.402467684620499 0.466464399692249
11 "walking" -0.39949174392656 0.47145480678474
11 "walking" -0.409745300901426 0.472026665528221
11 "walking" -0.417274502613191 0.486421769142571
11 "walking" -0.416439221869875 0.478413794088219
11 "walking" -0.426245742308503 0.472408787130021
11 "walking" -0.434375829986988 0.46796178418043
11 "walking" -0.419664159708021 0.479724876356386
11 "walking" -0.408837300036007 0.472126097107318
11 "walking" -0.423524722620856 0.47535871469447
11 "walking" -0.417570127506471 0.48049571737635
11 "walking" -0.427722929052228 0.471432163950019
11 "walking" -0.44422102668943 0.482842285676449
11 "walking" -0.414098416033619 0.479470432272604
11 "walking" -0.395684432948841 0.47987022648343
11 "walking" -0.418230892757397 0.473011185922303
11 "walking" -0.41286090945451 0.466726093856715
11 "walking" -0.426178861390481 0.47766758120745
11 "walking" -0.441245309271301 0.476852669171095
11 "walking" -0.410555920763636 0.473934015787263
11 "walking" -0.389878419432452 0.473251743876309
11 "walking" -0.418191228562389 0.473261685815064
11 "walking" -0.407579107840107 0.469856424170777
11 "walking" -0.415589966289127 0.478525287428786
11 "walking" -0.411787613587433 0.476093199995012
11 "walking" -0.415140504424064 0.478676325459709
11 "walking" -0.43157730310303 0.477857370727096
11 "walking downstairs" -0.390882555395187 0.478958782865984
11 "walking downstairs" -0.406678809098931 0.473164451036669
11 "walking downstairs" -0.369113229718004 0.468707276144731
11 "walking downstairs" -0.348474327774046 0.476129843309494
11 "walking downstairs" -0.33621761451123 0.468862277344638
11 "walking downstairs" -0.342957520635116 0.470962544256629
11 "walking downstairs" -0.346240995143975 0.486260318124412
11 "walking downstairs" -0.365582643122264 0.482439090004366
11 "walking downstairs" -0.361148202804635 0.49039961556773
11 "walking downstairs" -0.347413054774225 0.489360059884436
11 "walking downstairs" -0.334488440221925 0.473233117128808
11 "walking downstairs" -0.312650788900517 0.465331083209604
11 "walking downstairs" -0.310730513006239 0.474383706870773
11 "walking downstairs" -0.305909524865597 0.471647984717217
11 "walking downstairs" -0.348655647165811 0.482553598139763
11 "walking downstairs" -0.356196128164528 0.470561774751063
11 "walking downstairs" -0.396232157339216 0.476872531246836
11 "walking downstairs" -0.386855744768093 0.478634253488219
11 "walking downstairs" -0.380581531328164 0.478396614479449
11 "walking downstairs" -0.352431191163815 0.468327752278482
11 "walking downstairs" -0.34815662828467 0.471524613825659
11 "walking downstairs" -0.344697342662389 0.476089425253367
11 "walking downstairs" -0.357818882242246 0.479399403016949
11 "walking downstairs" -0.34538604585508 0.485860283127206
11 "walking upstairs" -0.43080656709697 0.497630787169408
11 "walking upstairs" -0.412250192537332 0.503277585024907
11 "walking upstairs" -0.430822974568271 0.492796521283993
11 "walking upstairs" -0.436931780182692 0.495235688460178
11 "walking upstairs" -0.429917221509982 0.496474634928965
11 "walking upstairs" -0.45002294877451 0.490562139790896
11 "walking upstairs" -0.448017482310089 0.491320878028653
11 "walking upstairs" -0.431494098366471 0.505325834408599
11 "walking upstairs" -0.454334193960749 0.502168121477494
11 "walking upstairs" -0.426586535719893 0.490570497612239
11 "walking upstairs" -0.411606165971836 0.495501817278551
11 "walking upstairs" -0.419613856725134 0.486271535718182
11 "walking upstairs" -0.422209621023351 0.495543049272048
11 "walking upstairs" -0.436843415754545 0.495473144116012
11 "walking upstairs" -0.453181842365775 0.490806740869664
11 "walking upstairs" -0.441093877294296 0.494046793998543
11 "walking upstairs" -0.444320209059661 0.504891270846234
11 "walking upstairs" -0.445356757207005 0.506205888256324
11 "walking upstairs" -0.438875652249554 0.502265044619791
11 "walking upstairs" -0.42929669291123 0.504602717354629
11 "walking upstairs" -0.439263962753298 0.494493734684593
11 "walking upstairs" -0.457343236430695 0.495424378689954
11 "walking upstairs" -0.454186781931907 0.4861788002928
11 "walking upstairs" -0.42662492791533 0.491257373788677
11 "walking upstairs" -0.445702675178431 0.484839734548996
11 "walking upstairs" -0.443341605479144 0.493868859407903
11 "walking upstairs" -0.446065505461676 0.49370449200878
11 "walking upstairs" -0.444413277676132 0.48688454871681
14 "standing" -0.547247957094813 0.549465872465393
14 "standing" -0.605558134158645 0.528517196128235
14 "standing" -0.569284653118734 0.525572491254701
14 "standing" -0.571000899854742 0.531978727452377
14 "standing" -0.623715003137611 0.553203908385552
14 "standing" -0.641214554967914 0.52295549233507
14 "standing" -0.649966781760392 0.515722660462883
14 "standing" -0.660229737913012 0.508275322609572
14 "standing" -0.643351830541711 0.531998630570591
14 "standing" -0.649098113445134 0.538588709555341
14 "standing" -0.634730834501212 0.559991968942297
14 "standing" -0.650598638452406 0.54174567944913
14 "standing" -0.65179944053369 0.538367297968964
14 "standing" -0.658676249993939 0.538512099163675
14 "standing" -0.654700728760392 0.540728930507711
14 "standing" -0.654948306407524 0.534630735388799
14 "standing" -0.654934345759358 0.531125085352041
14 "standing" -0.583633624784777 0.570575601383724
14 "standing" -0.63606668210713 0.542672248124711
14 "standing" -0.643205909960071 0.535576514347288
14 "standing" -0.648056856922638 0.528413874107428
14 "standing" -0.652606149655437 0.526884964683309
14 "standing" -0.646069570133512 0.540737157166273
14 "standing" -0.646111818764171 0.547896779705443
14 "standing" -0.645431110834581 0.540866057592772
14 "standing" -0.636817254658467 0.548535133473674
14 "standing" -0.638369362063761 0.547590328081976
14 "standing" -0.658540994172371 0.53078667524074
14 "standing" -0.656096592360784 0.532958844726624
14 "standing" -0.658146414505704 0.523580113469244
14 "sitting" -0.61904488586221 0.534454549467363
14 "sitting" -0.626021040742068 0.560531832657077
14 "sitting" -0.650119593916973 0.534446393912044
14 "sitting" -0.653624655645989 0.524978515957172
14 "sitting" -0.659593513212299 0.514845496051297
14 "sitting" -0.653258195362032 0.514932842483693
14 "sitting" -0.654472833829768 0.512462010385364
14 "sitting" -0.654105666242246 0.513024666927486
14 "sitting" -0.652042579791444 0.516076627778261
14 "sitting" -0.657646762906595 0.520294752518226
14 "sitting" -0.6531126596082 0.529818097394199
14 "sitting" -0.657200798991266 0.522044358407433
14 "sitting" -0.59313938157344 0.546478021912792
14 "sitting" -0.622909748689786 0.535801443774454
14 "sitting" -0.635596483651693 0.538328619000379
14 "sitting" -0.658005688710517 0.516192638915063
14 "sitting" -0.656643043848342 0.524121152292137
14 "sitting" -0.658393232765241 0.523680350935213
14 "sitting" -0.657848350285562 0.514824152885809
14 "sitting" -0.64865901412395 0.520700699999363
14 "sitting" -0.647310791611105 0.533125693621961
14 "sitting" -0.659242330706738 0.522169674827575
14 "sitting" -0.652785771580731 0.530121216443334
14 "sitting" -0.661094348531283 0.525528393868511
14 "sitting" -0.667279585846346 0.535375747893906
14 "sitting" -0.662962208437433 0.511964349828466
14 "laying" -0.543555778639394 0.543719850274531
14 "laying" -0.610208920170998 0.532724329531197
14 "laying" -0.630498353597148 0.525972162329977
14 "laying" -0.646798634602852 0.525481465477093
14 "laying" -0.657253484358467 0.525466269624248
14 "laying" -0.657019098928699 0.519287153174585
14 "laying" -0.65748187742631 0.520742183718398
14 "laying" -0.656692600779323 0.521440378494363
14 "laying" -0.659370531028521 0.527126755614286
14 "laying" -0.655822813532799 0.532889498597143
14 "laying" -0.65318588598467 0.539548868202663
14 "laying" -0.651500063842959 0.533522590509843
14 "laying" -0.610815937832977 0.535509141483218
14 "laying" -0.643799512400713 0.527529998650297
14 "laying" -0.641523992538324 0.529588848337861
14 "laying" -0.655229746136542 0.523957312414871
14 "laying" -0.655699820346168 0.518387558610316
14 "laying" -0.658352941358467 0.514634609192202
14 "laying" -0.647633689075401 0.53132587911763
14 "laying" -0.648631154236542 0.526331581338991
14 "laying" -0.643296906264349 0.529405619532172
14 "laying" -0.65306538340713 0.528638120295857
14 "laying" -0.640685763510873 0.546492267545019
14 "laying" -0.639775984044385 0.521656506734929
14 "laying" -0.61392010194795 0.520237954811358
14 "walking" -0.450786927993048 0.469551473787809
14 "walking" -0.413188998661551 0.471236863254823
14 "walking" -0.394948121508021 0.463259844412833
14 "walking" -0.390415125023529 0.462347360561101
14 "walking" -0.389438213651194 0.473323062324673
14 "walking" -0.385898458670945 0.479555333995082
14 "walking" -0.398984553405633 0.46936527997631
14 "walking" -0.40038070551426 0.462891767890052
14 "walking" -0.39686248262549 0.463950152603202
14 "walking" -0.426336815651569 0.474111226531154
14 "walking" -0.43248430897861 0.465017231668528
14 "walking" -0.415198599401016 0.46609561076222
14 "walking" -0.395971820825134 0.470389279810582
14 "walking" -0.406267846189234 0.464561164301226
14 "walking" -0.422515130940642 0.471107567462487
14 "walking" -0.432659958069895 0.460443411134617
14 "walking" -0.377671069789661 0.459537632425418
14 "walking" -0.360761332565775 0.453976476143228
14 "walking" -0.378668051225918 0.460324687818618
14 "walking" -0.381462499812299 0.465638194756897
14 "walking" -0.395234192864635 0.458101854429166
14 "walking" -0.395567579564332 0.453772389855579
14 "walking" -0.399534152231907 0.458902042554659
14 "walking" -0.408828264444635 0.462995458808392
14 "walking" -0.393026230771658 0.454984758958734
14 "walking" -0.403794061695187 0.458050096882677
14 "walking" -0.407821027840463 0.460506449950848
14 "walking" -0.403190864120481 0.462096394169015
14 "walking" -0.406199451865151 0.460814064736239
14 "walking" -0.40517431145205 0.459864514574386
14 "walking downstairs" -0.340824270311943 0.461237444474296
14 "walking downstairs" -0.300705896286631 0.467688969334745
14 "walking downstairs" -0.210351285084884 0.465142423324352
14 "walking downstairs" -0.219247819641871 0.472377415354491
14 "walking downstairs" -0.258525035389127 0.458193885611682
14 "walking downstairs" -0.284960134978075 0.472834185619526
14 "walking downstairs" -0.299485065522103 0.464726044938683
14 "walking downstairs" -0.324479353353547 0.471394472038092
14 "walking downstairs" -0.295356183737237 0.480974113320374
14 "walking downstairs" -0.235489522714617 0.467304297768218
14 "walking downstairs" -0.216697602911925 0.463692469698841
14 "walking downstairs" -0.242071934626346 0.457603202993699
14 "walking downstairs" -0.199321769679068 0.474421205492225
14 "walking downstairs" -0.191112201951355 0.48529837712827
14 "walking downstairs" -0.283445884451693 0.473326867485809
14 "walking downstairs" -0.316689491937255 0.475024815266144
14 "walking downstairs" -0.264441758490731 0.46444998023036
14 "walking downstairs" -0.238922324021604 0.447879788101678
14 "walking downstairs" -0.16634684585221 0.473165954969419
14 "walking downstairs" -0.188428488277879 0.479118923831424
14 "walking downstairs" -0.261229277831105 0.471106798119688
14 "walking downstairs" -0.172358775284082 0.47600909438033
14 "walking downstairs" -0.188214447843137 0.467826686858947
14 "walking downstairs" -0.258953523885544 0.452289530504621
14 "walking upstairs" -0.330767187302906 0.501351486630633
14 "walking upstairs" -0.307452207045348 0.497873623553471
14 "walking upstairs" -0.291308524514938 0.521768707212674
14 "walking upstairs" -0.308484081833725 0.511623364366899
14 "walking upstairs" -0.318319775386203 0.503585384119382
14 "walking upstairs" -0.309984222544385 0.502508132147609
14 "walking upstairs" -0.326602091682353 0.492901683848977
14 "walking upstairs" -0.343083532584599 0.509492415457299
14 "walking upstairs" -0.355100506474955 0.512523888352248
14 "walking upstairs" -0.33499467642139 0.513915588334016
14 "walking upstairs" -0.319819586660695 0.502052292038262
14 "walking upstairs" -0.272912565760784 0.528589147751621
14 "walking upstairs" -0.27369963304082 0.538036035971973
14 "walking upstairs" -0.284865278105526 0.500860743030925
14 "walking upstairs" -0.279791304433512 0.511124447991378
14 "walking upstairs" -0.287923534992692 0.513994085498381
14 "walking upstairs" -0.317641255540107 0.518360913172219
14 "walking upstairs" -0.33112153173861 0.503501222529055
14 "walking upstairs" -0.321354621834938 0.513483920307938
14 "walking upstairs" -0.267717214205134 0.516532160249703
14 "walking upstairs" -0.231869617321693 0.535269601660017
14 "walking upstairs" -0.235258745359358 0.531034238549994
14 "walking upstairs" -0.296047801259037 0.491724082849342
14 "walking upstairs" -0.282387887027451 0.507139574036254
14 "walking upstairs" -0.280221180691087 0.510332680061676
14 "walking upstairs" -0.294771498045847 0.490372886900962
14 "walking upstairs" -0.325228173475348 0.470717796550143
14 "standing" -0.59851153694189 0.520163707340276
14 "standing" -0.605194597546774 0.525809412037714
14 "standing" -0.614603383990018 0.5404346511524
14 "standing" -0.648084897010873 0.538777028006182
14 "standing" -0.643553274685383 0.540982982700268
14 "standing" -0.652000019286096 0.528997416326667
14 "standing" -0.653718677022816 0.52999810468421
14 "standing" -0.645287713581283 0.534635692937912
14 "standing" -0.626821995259679 0.527703852018384
14 "standing" -0.636284544120107 0.506532275129822
14 "standing" -0.633659546753119 0.515061685766261
14 "standing" -0.641996003268734 0.519648439035567
14 "standing" -0.645534651623173 0.527563652276747
14 "standing" -0.662662277536898 0.514804748572074
14 "standing" -0.65077920128984 0.532444144685772
14 "standing" -0.591848705292335 0.545091509556807
14 "standing" -0.636273867381016 0.540364858741839
14 "standing" -0.615679718444385 0.520464851258609
14 "standing" -0.619773199806791 0.512658304556221
14 "standing" -0.633990658675223 0.50817696606038
14 "standing" -0.632001607718057 0.51411019604461
14 "standing" -0.627194548929768 0.512351360057516
14 "standing" -0.617877726358485 0.51281366955396
14 "standing" -0.625178530081996 0.52511234660473
14 "standing" -0.643589814600071 0.534674063489422
14 "standing" -0.629285329353529 0.511428890004478
14 "standing" -0.612225882339216 0.510966574228871
14 "standing" -0.621410780244385 0.508829702183621
14 "standing" -0.636652108019608 0.531752364563105
14 "standing" -0.654383513991444 0.52192690865353
14 "sitting" -0.511202390189483 0.55931015768894
14 "sitting" -0.624916799083244 0.54295617728189
14 "sitting" -0.631300186170802 0.54982125641473
14 "sitting" -0.638105179070588 0.541857232465762
14 "sitting" -0.650465557803209 0.521570282049251
14 "sitting" -0.660306893006417 0.520351346553027
14 "sitting" -0.655451376211765 0.541194790224592
14 "sitting" -0.652592739596078 0.539682053886968
14 "sitting" -0.667439956728342 0.524338218704013
14 "sitting" -0.656680886276292 0.533825922597836
14 "sitting" -0.63859448793779 0.530333758089245
14 "sitting" -0.632015936234581 0.519642660070396
14 "sitting" -0.628591238190731 0.514772524623086
14 "sitting" -0.636547081569697 0.514383573495907
14 "sitting" -0.585192957944403 0.524856546021576
14 "sitting" -0.586190196280392 0.530277481138752
14 "sitting" -0.604910121905169 0.540043717175237
14 "sitting" -0.634222960979857 0.523121437676551
14 "sitting" -0.649780019841996 0.519041624100044
14 "sitting" -0.643049170983565 0.520330739064274
14 "sitting" -0.6370085159918 0.530262285507311
14 "sitting" -0.627981695122103 0.521534352034486
14 "sitting" -0.61227569973369 0.513009597500586
14 "sitting" -0.620094927038146 0.515665909793572
14 "sitting" -0.638973131154724 0.531943044398365
14 "sitting" -0.651477403873975 0.54070966284299
14 "sitting" -0.651899995723529 0.541906728020306
14 "sitting" -0.656881009799109 0.530984924220747
14 "laying" -0.434555562736185 0.566117743496794
14 "laying" -0.604258320563993 0.548708963446064
14 "laying" -0.622907158605437 0.544274846204715
14 "laying" -0.637750165695383 0.536828988754308
14 "laying" -0.643521560712299 0.529707696822349
14 "laying" -0.644524362351337 0.528703386613677
14 "laying" -0.651308917760428 0.523270733655441
14 "laying" -0.64215634554861 0.538413574631941
14 "laying" -0.632459136561854 0.545367898252965
14 "laying" -0.634644020236007 0.542499174197471
14 "laying" -0.644328894535722 0.540373751950948
14 "laying" -0.404826498557576 0.599288360560876
14 "laying" -0.596642888315062 0.539672124283781
14 "laying" -0.61930875285615 0.543128918194244
14 "laying" -0.635937442817861 0.529975451149836
14 "laying" -0.637654674398752 0.532044720781165
14 "laying" -0.618399680942638 0.51617355431996
14 "laying" -0.613818280200693 0.515261126531674
14 "laying" -0.622692988871836 0.512085796794342
14 "laying" -0.630603402654442 0.522946612457853
14 "laying" -0.638810747945918 0.522181844354882
14 "laying" -0.638285883214082 0.519361198722142
14 "laying" -0.646931972849733 0.51136720769453
14 "laying" -0.636963408386809 0.50941454194861
14 "laying" -0.634405848052781 0.50262710271242
14 "laying" -0.646622018039037 0.506515073204646
14 "walking" -0.372661361788948 0.472597268253608
14 "walking" -0.378171363257754 0.460457778338971
14 "walking" -0.365088019421123 0.446702506264224
14 "walking" -0.354456461354367 0.447182346876296
14 "walking" -0.363699787605882 0.453348218265894
14 "walking" -0.364336295219964 0.460236731293038
14 "walking" -0.361843609295187 0.455918968153684
14 "walking" -0.369513167849376 0.453587676298986
14 "walking" -0.375897288164528 0.454872610895951
14 "walking" -0.380500829330535 0.451700386053896
14 "walking" -0.371711853718717 0.450196765179522
14 "walking" -0.36553331172549 0.457021318773255
14 "walking" -0.376874531100392 0.454546101906109
14 "walking" -0.39259880674139 0.456180131844329
14 "walking" -0.403596732900619 0.462809775684395
14 "walking" -0.384708057765062 0.471931410080182
14 "walking" -0.361015721046168 0.462753716482256
14 "walking" -0.360032163430838 0.4616652499787
14 "walking" -0.368624479612442 0.460126512416746
14 "walking" -0.354840031255258 0.45254546654187
14 "walking" -0.350136149299109 0.44854842624898
14 "walking" -0.358381873149643 0.448754021874951
14 "walking" -0.370217073935169 0.455223260743364
14 "walking" -0.37289705157344 0.4570936842458
14 "walking" -0.364579589257932 0.456331156814853
14 "walking" -0.371935154145276 0.450899121515712
14 "walking" -0.354214285866132 0.44797151641292
14 "walking" -0.344874431174688 0.453669155822869
14 "walking" -0.362397007284848 0.464004508705527
14 "walking downstairs" -0.269313011822282 0.473023893716625
14 "walking downstairs" -0.187205947077005 0.442179709137063
14 "walking downstairs" -0.175139595627807 0.481865955563256
14 "walking downstairs" -0.191194222551693 0.470260546308087
14 "walking downstairs" -0.176303175539929 0.472335151383446
14 "walking downstairs" -0.171334560451872 0.479843112170762
14 "walking downstairs" -0.230869736216221 0.453634476866524
14 "walking downstairs" -0.254190368980749 0.476515020052169
14 "walking downstairs" -0.188875019978431 0.466245056769792
14 "walking downstairs" -0.0537216662442068 0.505219428728511
14 "walking downstairs" -0.0642649810160428 0.510715640675877
14 "walking downstairs" -0.149783060475401 0.471333780861623
14 "walking downstairs" -0.17592512527344 0.466726792622998
14 "walking downstairs" -0.197767121486881 0.462900047581924
14 "walking downstairs" -0.158540213650057 0.494186069290884
14 "walking downstairs" -0.0694336646581462 0.50165287716584
14 "walking downstairs" -0.0184771495852941 0.518829642070291
14 "walking downstairs" -0.0955361060147772 0.485953316033699
14 "walking downstairs" -0.105211410261105 0.481225291908466
14 "walking downstairs" -0.0932320960533333 0.512143083714361
14 "walking downstairs" -0.168049696855258 0.49543296957393
14 "walking upstairs" -0.295529293357576 0.524647502290359
14 "walking upstairs" -0.256164900837968 0.51789335833742
14 "walking upstairs" -0.218104124443494 0.526895992400094
14 "walking upstairs" -0.248131890475579 0.523020228710045
14 "walking upstairs" -0.271233719606275 0.507797219612386
14 "walking upstairs" -0.277616129531907 0.517643075481847
14 "walking upstairs" -0.283968302752941 0.522721948603292
14 "walking upstairs" -0.287773764091622 0.512120631303843
14 "walking upstairs" -0.313090097333512 0.493798473917676
14 "walking upstairs" -0.366567900911979 0.489639681805727
14 "walking upstairs" -0.271140127447398 0.518804917025898
14 "walking upstairs" -0.27209907852779 0.517558567052007
14 "walking upstairs" -0.258164492302496 0.547518074218451
14 "walking upstairs" -0.24987008543975 0.534806788231388
14 "walking upstairs" -0.279589001876191 0.496832874852183
14 "walking upstairs" -0.163932532387736 0.511217257482406
14 "walking upstairs" -0.137693046030499 0.526390803886131
14 "walking upstairs" -0.275456404192767 0.519748567685207
14 "walking upstairs" -0.293728456951872 0.489406390654272
14 "walking upstairs" -0.255120089817112 0.526130736035794
14 "walking upstairs" -0.252300008927665 0.515236769604282
14 "walking upstairs" -0.275129479499394 0.499680576690191
14 "walking upstairs" -0.298417858278521 0.501016904338102
14 "walking upstairs" -0.281078467655971 0.505255068250751
14 "walking upstairs" -0.284616101376827 0.52207621618912
14 "walking upstairs" -0.303043969767148 0.509623638003654
14 "walking upstairs" -0.31797581930344 0.519705055780082
15 "standing" -0.60174457149441 0.541188422171904
15 "standing" -0.641660070398039 0.533918402737289
15 "standing" -0.651250047889483 0.538615762453234
15 "standing" -0.656192959786809 0.529172589203368
15 "standing" -0.65642365677344 0.526326362125034
15 "standing" -0.641884726206417 0.53053306996611
15 "standing" -0.641320417929421 0.529346002587877
15 "standing" -0.647317167494052 0.528412394118733
15 "standing" -0.64372931352959 0.546379410062964
15 "standing" -0.650928263468093 0.525962828809407
15 "standing" -0.664636096104979 0.515191830349769
15 "standing" -0.661345297939216 0.522522770556712
15 "standing" -0.65049213145918 0.540996703664161
15 "standing" -0.578774547066756 0.557457041600362
15 "standing" -0.625565597457005 0.560010145166768
15 "standing" -0.64820558815508 0.540966661635167
15 "standing" -0.645071248690018 0.532734713656691
15 "standing" -0.637691216121264 0.519163580522533
15 "standing" -0.616008760249055 0.53164995200741
15 "standing" -0.622541433353654 0.522906628637834
15 "standing" -0.636263814979537 0.525591574895036
15 "standing" -0.654266830921034 0.513087988900645
15 "standing" -0.65192946063672 0.516804177484841
15 "standing" -0.64269208759877 0.533504058640675
15 "standing" -0.642995073585918 0.546554278566756
15 "standing" -0.648400791264706 0.552317465979938
15 "standing" -0.637151224465062 0.539367674280005
15 "sitting" -0.514046649775936 0.559979906452599
15 "sitting" -0.606850667668627 0.569501648467888
15 "sitting" -0.629649759050624 0.556253543169985
15 "sitting" -0.631412403050446 0.557983295182682
15 "sitting" -0.645483592397504 0.547261939858428
15 "sitting" -0.657056297734153 0.52893006017904
15 "sitting" -0.650117255090018 0.532652074509541
15 "sitting" -0.649837598893048 0.540611733783581
15 "sitting" -0.659996490232538 0.538647439946518
15 "sitting" -0.657027833800356 0.529354401917664
15 "sitting" -0.649958300432406 0.523390616283509
15 "sitting" -0.637439327776827 0.532958513649831
15 "sitting" -0.604528075249346 0.53743462186497
15 "sitting" -0.611454659254011 0.548782015982172
15 "sitting" -0.627534367903745 0.563549740831547
15 "sitting" -0.65516731504795 0.510985824106993
15 "sitting" -0.644826006636685 0.519364657696074
15 "sitting" -0.641795577094082 0.521978203929563
15 "sitting" -0.644625848820856 0.52965637781869
15 "sitting" -0.647250005546881 0.548133497226096
15 "sitting" -0.652344997137344 0.541902734404159
15 "sitting" -0.652824617944029 0.537912169641325
15 "sitting" -0.653515339505526 0.544071541849356
15 "sitting" -0.646646243691266 0.554784487492294
15 "sitting" -0.655245937008021 0.541636600906967
15 "sitting" -0.656407931688948 0.528154449827941
15 "sitting" -0.650584698049911 0.51301694117782
15 "laying" -0.553513419891266 0.517721730730994
15 "laying" -0.60097224452852 0.539763650637542
15 "laying" -0.635302010685829 0.551065690723845
15 "laying" -0.642032306819697 0.54695179422179
15 "laying" -0.651171971066488 0.544405116806112
15 "laying" -0.648716251684492 0.554800574584339
15 "laying" -0.652317242672192 0.516446139850109
15 "laying" -0.649360493390909 0.512168193702682
15 "laying" -0.653162106071123 0.534000764403377
15 "laying" -0.652976929832442 0.545821803199196
15 "laying" -0.658656023100963 0.536487015146275
15 "laying" -0.659668991653832 0.535066768809049
15 "laying" -0.657454258404278 0.543180593333662
15 "laying" -0.581635019575045 0.536355856117561
15 "laying" -0.569919468625348 0.512801388981057
15 "laying" -0.545786164606827 0.512610872462597
15 "laying" -0.570972108793993 0.511381201726681
15 "laying" -0.627637192333868 0.531667256428216
15 "laying" -0.654148980170232 0.523103169424952
15 "laying" -0.655783922769697 0.518121466773527
15 "laying" -0.656566457665597 0.521124124462055
15 "laying" -0.630416967919608 0.525791805531255
15 "laying" -0.622710866587522 0.523800029187949
15 "laying" -0.641229795553298 0.543465529828158
15 "laying" -0.64964385272795 0.529997475521408
15 "laying" -0.657005421682478 0.523002846621184
15 "laying" -0.654075147118307 0.526443543372594
15 "laying" -0.651421469407487 0.525915471875394
15 "laying" -0.650332280671301 0.531231957858826
15 "laying" -0.661831173658645 0.526072265256403
15 "laying" -0.655150868972478 0.508227013722364
15 "laying" -0.656078602476827 0.510130538961692
15 "laying" -0.655436000961479 0.525126261034333
15 "laying" -0.657340498466702 0.529350692706404
